Zaman(s)	Ivme_y(m/s^2)
------------------------------
4.22		-20.3625
4.23		-20.3325
4.24		-20.3027
4.25		-20.2729
4.26		-20.2433
4.27		-20.2137
4.28		-20.1842
4.29		-20.1548
4.30		-20.1255
4.31		-20.0962
4.32		-20.0671
4.33		-20.0380
4.34		-20.0090
4.35		-19.9801
4.36		-19.9513
4.37		-19.9226
4.38		-19.8939
4.39		-19.8654
4.40		-19.8369
4.41		-19.8085
4.42		-19.7801
4.43		-19.7519
4.44		-19.7237
4.45		-19.6956
4.46		-19.6676
4.47		-19.6397
4.48		-19.6119
4.49		-19.5841
4.50		-19.5564
4.51		-19.5288
4.52		-19.5013
4.53		-19.4738
4.54		-19.4465
4.55		-19.4192
4.56		-19.3919
4.57		-19.3648
4.58		-19.3377
4.59		-19.3108
4.60		-19.2838
4.61		-19.2570
4.62		-19.2302
4.63		-19.2036
4.64		-19.1769
4.65		-19.1504
4.66		-19.1239
4.67		-19.0976
4.68		-19.0712
4.69		-19.0450
4.70		-19.0188
4.71		-18.9927
4.72		-18.9667
4.73		-18.9408
4.74		-18.9149
4.75		-18.8891
4.76		-18.8633
4.77		-18.8377
4.78		-18.8121
4.79		-18.7866
4.80		-18.7611
4.81		-18.7357
4.82		-18.7104
4.83		-18.6852
4.84		-18.6600
4.85		-18.6349
4.86		-18.6099
4.87		-18.5849
4.88		-18.5600
4.89		-18.5352
4.90		-18.5104
4.91		-18.4857
4.92		-18.4611
4.93		-18.4366
4.94		-18.4121
4.95		-18.3876
4.96		-18.3633
4.97		-18.3390
4.98		-18.3148
4.99		-18.2906
5.00		-18.2665
5.01		-18.2425
5.02		-18.2185
5.03		-18.1946
5.04		-18.1708
5.05		-18.1470
5.06		-18.1233
5.07		-18.0997
5.08		-18.0761
5.09		-18.0526
5.10		-18.0291
5.11		-18.0058
5.12		-17.9824
5.13		-17.9592
5.14		-17.9360
5.15		-17.9128
5.16		-17.8898
5.17		-17.8667
5.18		-17.8438
5.19		-17.8209
5.20		-17.7981
5.21		-17.7753
5.22		-17.7526
5.23		-17.7300
5.24		-17.7074
5.25		-17.6848
5.26		-17.6624
5.27		-17.6400
5.28		-17.6176
5.29		-17.5953
5.30		-17.5731
5.31		-17.5509
5.32		-17.5288
5.33		-17.5068
5.34		-17.4848
5.35		-17.4628
5.36		-17.4409
5.37		-17.4191
5.38		-17.3973
5.39		-17.3756
5.40		-17.3540
5.41		-17.3324
5.42		-17.3108
5.43		-17.2894
5.44		-17.2679
5.45		-17.2466
5.46		-17.2252
5.47		-17.2040
5.48		-17.1828
5.49		-17.1616
5.50		-17.1405
5.51		-17.1195
5.52		-17.0985
5.53		-17.0776
5.54		-17.0567
5.55		-17.0359
5.56		-17.0151
5.57		-16.9944
5.58		-16.9737
5.59		-16.9531
5.60		-16.9326
5.61		-16.9121
5.62		-16.8916
5.63		-16.8712
5.64		-16.8509
5.65		-16.8306
5.66		-16.8104
5.67		-16.7902
5.68		-16.7700
5.69		-16.7499
5.70		-16.7299
5.71		-16.7099
5.72		-16.6900
5.73		-16.6701
5.74		-16.6503
5.75		-16.6305
5.76		-16.6108
5.77		-16.5911
5.78		-16.5715
5.79		-16.5519
5.80		-16.5324
5.81		-16.5129
5.82		-16.4934
5.83		-16.4741
5.84		-16.4547
5.85		-16.4354
5.86		-16.4162
5.87		-16.3970
5.88		-16.3779
5.89		-16.3588
5.90		-16.3397
5.91		-16.3207
5.92		-16.3018
5.93		-16.2829
5.94		-16.2640
5.95		-16.2452
5.96		-16.2265
5.97		-16.2078
5.98		-16.1891
5.99		-16.1705
6.00		-16.1519
6.01		-16.1334
6.02		-16.1149
6.03		-16.0965
6.04		-16.0781
6.05		-16.0597
6.06		-16.0414
6.07		-16.0232
6.08		-16.0050
6.09		-15.9868
6.10		-15.9687
6.11		-15.9506
6.12		-15.9326
6.13		-15.9146
6.14		-15.8967
6.15		-15.8788
6.16		-15.8609
6.17		-15.8431
6.18		-15.8254
6.19		-15.8076
6.20		-15.7900
6.21		-15.7723
6.22		-15.7547
6.23		-15.7372
6.24		-15.7197
6.25		-15.7022
6.26		-15.6848
6.27		-15.6674
6.28		-15.6501
6.29		-15.6328
6.30		-15.6156
6.31		-15.5984
6.32		-15.5812
6.33		-15.5641
6.34		-15.5470
6.35		-15.5299
6.36		-15.5129
6.37		-15.4960
6.38		-15.4791
6.39		-15.4622
6.40		-15.4454
6.41		-15.4286
6.42		-15.4118
6.43		-15.3951
6.44		-15.3784
6.45		-15.3618
6.46		-15.3452
6.47		-15.3286
6.48		-15.3121
6.49		-15.2956
6.50		-15.2792
6.51		-15.2628
6.52		-15.2464
6.53		-15.2301
6.54		-15.2139
6.55		-15.1976
6.56		-15.1814
6.57		-15.1652
6.58		-15.1491
6.59		-15.1330
6.60		-15.1170
6.61		-15.1010
6.62		-15.0850
6.63		-15.0691
6.64		-15.0532
6.65		-15.0373
6.66		-15.0215
6.67		-15.0057
6.68		-14.9900
6.69		-14.9742
6.70		-14.9586
6.71		-14.9429
6.72		-14.9273
6.73		-14.9118
6.74		-14.8962
6.75		-14.8808
6.76		-14.8653
6.77		-14.8499
6.78		-14.8345
6.79		-14.8192
6.80		-14.8038
6.81		-14.7886
6.82		-14.7733
6.83		-14.7581
6.84		-14.7430
6.85		-14.7278
6.86		-14.7127
6.87		-14.6977
6.88		-14.6826
6.89		-14.6677
6.90		-14.6527
6.91		-14.6378
6.92		-14.6229
6.93		-14.6080
6.94		-14.5932
6.95		-14.5784
6.96		-14.5637
6.97		-14.5490
6.98		-14.5343
6.99		-14.5196
7.00		-14.5050
7.01		-14.4904
7.02		-14.4759
7.03		-14.4614
7.04		-14.4469
7.05		-14.4325
7.06		-14.4180
7.07		-14.4037
7.08		-14.3893
7.09		-14.3750
7.10		-14.3607
7.11		-14.3465
7.12		-14.3322
7.13		-14.3181
7.14		-14.3039
7.15		-14.2898
7.16		-14.2757
7.17		-14.2616
7.18		-14.2476
7.19		-14.2336
7.20		-14.2197
7.21		-14.2057
7.22		-14.1918
7.23		-14.1780
7.24		-14.1641
7.25		-14.1503
7.26		-14.1365
7.27		-14.1228
7.28		-14.1091
7.29		-14.0954
7.30		-14.0818
7.31		-14.0681
7.32		-14.0546
7.33		-14.0410
7.34		-14.0275
7.35		-14.0140
7.36		-14.0005
7.37		-13.9871
7.38		-13.9737
7.39		-13.9603
7.40		-13.9469
7.41		-13.9336
7.42		-13.9203
7.43		-13.9071
7.44		-13.8938
7.45		-13.8806
7.46		-13.8675
7.47		-13.8543
7.48		-13.8412
7.49		-13.8281
7.50		-13.8151
7.51		-13.8021
7.52		-13.7891
7.53		-13.7761
7.54		-13.7632
7.55		-13.7503
7.56		-13.7374
7.57		-13.7245
7.58		-13.7117
7.59		-13.6989
7.60		-13.6861
7.61		-13.6734
7.62		-13.6607
7.63		-13.6480
7.64		-13.6354
7.65		-13.6227
7.66		-13.6101
7.67		-13.5976
7.68		-13.5850
7.69		-13.5725
7.70		-13.5600
7.71		-13.5475
7.72		-13.5351
7.73		-13.5227
7.74		-13.5103
7.75		-13.4980
7.76		-13.4856
7.77		-13.4733
7.78		-13.4611
7.79		-13.4488
7.80		-13.4366
7.81		-13.4244
7.82		-13.4122
7.83		-13.4001
7.84		-13.3880
7.85		-13.3759
7.86		-13.3638
7.87		-13.3518
7.88		-13.3398
7.89		-13.3278
7.90		-13.3158
7.91		-13.3039
7.92		-13.2920
7.93		-13.2801
7.94		-13.2682
7.95		-13.2564
7.96		-13.2446
7.97		-13.2328
7.98		-13.2211
7.99		-13.2093
8.00		-13.1976
8.01		-13.1860
8.02		-13.1743
