Açı(derece)	Dmin(metre)
------------------------------
52.70		3949.0824
52.80		3955.0349
52.90		3960.9712
53.00		3966.8910
53.10		3972.7945
53.20		3978.6817
53.30		3984.5512
53.40		3990.4036
53.50		3996.2397
53.60		4002.0595
53.70		4007.8629
53.80		4013.6499
53.90		4019.4207
54.00		4025.1751
54.10		4030.9117
54.20		4036.6317
54.30		4042.3353
54.40		4048.0226
54.50		4053.6936
54.60		4059.3483
54.70		4064.9866
54.80		4070.6087
54.90		4076.2144
55.00		4081.8027
55.10		4087.3743
55.20		4092.9296
55.30		4098.4686
55.40		4103.9914
55.50		4109.4979
55.60		4114.9881
55.70		4120.4621
55.80		4125.9198
55.90		4131.3612
56.00		4136.7864
56.10		4142.1942
56.20		4147.5856
56.30		4152.9608
56.40		4158.3197
56.50		4163.6625
56.60		4168.9890
56.70		4174.2994
56.80		4179.5935
56.90		4184.8714
57.00		4190.1332
57.10		4195.3787
57.20		4200.6081
57.30		4205.8213
57.40		4211.0183
57.50		4216.1987
57.60		4221.3625
57.70		4226.5101
57.80		4231.6416
57.90		4236.7570
58.00		4241.8563
58.10		4246.9394
58.20		4252.0064
58.30		4257.0574
58.40		4262.0922
58.50		4267.1110
58.60		4272.1137
58.70		4277.1003
58.80		4282.0708
58.90		4287.0252
59.00		4291.9637
59.10		4296.8860
59.20		4301.7923
59.30		4306.6826
59.40		4311.5569
59.50		4316.4151
59.60		4321.2573
59.70		4326.0835
59.80		4330.8937
59.90		4335.6880
60.00		4340.4662
60.10		4345.2285
60.20		4349.9748
60.30		4354.7052
60.40		4359.4196
60.50		4364.1181
60.60		4368.8006
60.70		4373.4673
60.80		4378.1180
60.90		4382.7528
61.00		4387.3717
61.10		4391.9748
61.20		4396.5620
61.30		4401.1333
61.40		4405.6887
61.50		4410.2284
61.60		4414.7522
61.70		4419.2601
61.80		4423.7523
61.90		4428.2287
62.00		4432.6893
62.10		4437.1341
62.20		4441.5631
62.30		4445.9764
62.40		4450.3740
62.50		4454.7558
62.60		4459.1219
62.70		4463.4723
62.80		4467.8070
62.90		4472.1261
63.00		4476.4294
63.10		4480.7171
63.20		4484.9892
63.30		4489.2457
63.40		4493.4865
63.50		4497.7117
63.60		4501.9214
63.70		4506.1154
63.80		4510.2940
63.90		4514.4568
64.00		4518.6032
64.10		4522.7341
64.20		4526.8494
64.30		4530.9491
64.40		4535.0334
64.50		4539.1022
64.60		4543.1555
64.70		4547.1933
64.80		4551.2157
64.90		4555.2227
65.00		4559.2142
65.10		4563.1904
65.20		4567.1512
65.30		4571.0966
65.40		4575.0267
65.50		4578.9399
65.60		4582.8377
65.70		4586.7202
65.80		4590.5874
65.90		4594.4392
66.00		4598.2758
66.10		4602.0971
66.20		4605.9032
66.30		4609.6940
66.40		4613.4697
66.50		4617.2301
66.60		4620.9746
66.70		4624.7027
66.80		4628.4156
66.90		4632.1134
67.00		4635.7961
67.10		4639.4636
67.20		4643.1161
67.30		4646.7534
67.40		4650.3758
67.50		4653.9831
67.60		4657.5736
67.70		4661.1485
67.80		4664.7084
67.90		4668.2533
68.00		4671.7833
68.10		4675.2983
68.20		4678.7983
68.30		4682.2835
68.40		4685.7533
68.50		4689.2061
68.60		4692.6439
68.70		4696.0669
68.80		4699.4751
68.90		4702.8684
69.00		4706.2470
69.10		4709.6108
69.20		4712.9587
69.30		4716.2900
69.40		4719.6067
69.50		4722.9086
69.60		4726.1958
69.70		4729.4683
69.80		4732.7263
69.90		4735.9687
70.00		4739.1942
70.10		4742.4051
70.20		4745.6013
70.30		4748.7830
70.40		4751.9502
70.50		4755.1029
70.60		4758.2391
70.70		4761.3593
70.80		4764.4650
70.90		4767.5563
71.00		4770.6332
71.10		4773.6957
71.20		4776.7427
71.30		4779.7727
71.40		4782.7884
71.50		4785.7897
71.60		4788.7767
71.70		4791.7495
71.80		4794.7068
71.90		4797.6471
